case_id,reference,sft_prediction,reference_grpo,grpo_prediction,sft_correct,grpo_correct
sc_2007_insc_549,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6255,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_72,allowed,allowed,allowed,allowed,True,True
sc_2003_insc_698,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_25,dismissed,allowed,dismissed,allowed,False,False
sc_1993_insc_200,allowed,dismissed,allowed,dismissed,False,False
sc_1986_insc_146,dismissed,dismissed,dismissed,dismissed,True,True
sc_2002_insc_417,dismissed,dismissed,dismissed,dismissed,True,True
sc_2000_insc_219,allowed,dismissed,allowed,dismissed,False,False
sc_1969_insc_145,allowed,allowed,allowed,dismissed,True,False
sc_1975_insc_107,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1050,allowed,allowed,allowed,allowed,True,True
sc_1965_insc_227,dismissed,dismissed,dismissed,dismissed,True,True
sc_2013_insc_397,allowed,dismissed,allowed,allowed,False,True
in_abs_train_4004,allowed,allowed,allowed,allowed,True,True
sc_1985_insc_149,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1005,allowed,allowed,allowed,allowed,True,True
sc_2011_insc_287,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_1093,allowed,allowed,allowed,allowed,True,True
sc_1999_insc_452,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4862,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_1017,allowed,allowed,allowed,allowed,True,True
sc_1989_insc_195,dismissed,dismissed,dismissed,dismissed,True,True
sc_2004_insc_626,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2755,dismissed,allowed,dismissed,allowed,False,False
sc_1956_insc_52,dismissed,allowed,dismissed,dismissed,False,True
sc_1961_insc_38,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_5190,dismissed,dismissed,dismissed,allowed,True,False
sc_1958_insc_16,allowed,dismissed,allowed,dismissed,False,False
sc_2021_insc_43,allowed,allowed,allowed,dismissed,True,False
in_abs_train_1112,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4277,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6634,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2384,allowed,allowed,allowed,allowed,True,True
in_abs_train_1631,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1479,allowed,dismissed,allowed,allowed,False,True
sc_1996_insc_1472,allowed,dismissed,allowed,dismissed,False,False
sc_2019_insc_1203,dismissed,allowed,dismissed,allowed,False,False
sc_2011_insc_30,allowed,allowed,allowed,allowed,True,True
sc_2005_insc_39,allowed,allowed,allowed,allowed,True,True
in_abs_train_6393,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_814,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_4726,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2462,dismissed,allowed,dismissed,dismissed,False,True
sc_1994_insc_435,allowed,allowed,allowed,allowed,True,True
sc_2010_insc_60,dismissed,allowed,dismissed,dismissed,False,True
sc_2016_insc_385,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6962,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_7110,allowed,dismissed,allowed,dismissed,False,False
sc_1988_insc_124,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_120,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1166,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_196,dismissed,dismissed,dismissed,allowed,True,False
sc_2018_insc_221,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_163,allowed,allowed,allowed,allowed,True,True
sc_1999_insc_469,allowed,allowed,allowed,allowed,True,True
sc_2003_insc_473,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_945,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_249,allowed,allowed,allowed,dismissed,True,False
sc_1970_insc_167,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2736,allowed,dismissed,allowed,dismissed,False,False
sc_1996_insc_1436,dismissed,allowed,dismissed,allowed,False,False
sc_1995_insc_500,allowed,allowed,allowed,dismissed,True,False
sc_1996_insc_601,allowed,allowed,allowed,allowed,True,True
sc_1981_insc_166,allowed,allowed,allowed,allowed,True,True
sc_2000_insc_223,dismissed,allowed,dismissed,allowed,False,False
sc_2002_insc_312,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_3655,dismissed,allowed,dismissed,allowed,False,False
sc_2005_insc_474,allowed,allowed,allowed,allowed,True,True
sc_1994_insc_223,allowed,allowed,allowed,allowed,True,True
sc_1993_insc_271,allowed,dismissed,allowed,allowed,False,True
in_abs_train_3300,allowed,dismissed,allowed,dismissed,False,False
sc_2012_insc_188,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_572,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_487,allowed,allowed,allowed,allowed,True,True
in_abs_train_3816,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6794,allowed,allowed,allowed,allowed,True,True
in_abs_train_347,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_406,dismissed,allowed,dismissed,allowed,False,False
sc_1995_insc_106,dismissed,dismissed,dismissed,dismissed,True,True
sc_2021_insc_503,dismissed,allowed,dismissed,allowed,False,False
sc_2012_insc_222,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_268,dismissed,allowed,dismissed,dismissed,False,True
sc_2018_insc_558,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_548,allowed,allowed,allowed,allowed,True,True
sc_1968_insc_31,dismissed,dismissed,dismissed,dismissed,True,True
sc_1961_insc_119,dismissed,dismissed,dismissed,dismissed,True,True
sc_1968_insc_196,dismissed,dismissed,dismissed,allowed,True,False
sc_2019_insc_781,allowed,allowed,allowed,allowed,True,True
sc_1963_insc_155,dismissed,dismissed,dismissed,dismissed,True,True
sc_1995_insc_800,dismissed,allowed,dismissed,allowed,False,False
sc_2007_insc_798,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_1251,dismissed,allowed,dismissed,allowed,False,False
sc_2012_insc_218,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_677,allowed,dismissed,allowed,dismissed,False,False
sc_2009_insc_430,dismissed,allowed,dismissed,allowed,False,False
sc_2020_insc_17,allowed,allowed,allowed,allowed,True,True
in_abs_train_583,allowed,dismissed,allowed,dismissed,False,False
sc_2014_insc_59,allowed,allowed,allowed,allowed,True,True
sc_1972_insc_254,allowed,dismissed,allowed,dismissed,False,False
sc_2005_insc_330,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_489,dismissed,allowed,dismissed,allowed,False,False
sc_1989_insc_284,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_2,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_51,allowed,allowed,allowed,allowed,True,True
sc_1992_insc_87,dismissed,dismissed,dismissed,allowed,True,False
sc_1970_insc_179,allowed,allowed,allowed,dismissed,True,False
sc_2022_insc_1174,allowed,allowed,allowed,allowed,True,True
sc_2001_insc_237,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_316,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_563,dismissed,dismissed,dismissed,dismissed,True,True
sc_1998_insc_342,allowed,allowed,allowed,dismissed,True,False
sc_2009_insc_1253,dismissed,allowed,dismissed,allowed,False,False
sc_2013_insc_102,allowed,allowed,allowed,dismissed,True,False
sc_1973_insc_41,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_884,allowed,allowed,allowed,allowed,True,True
sc_2009_insc_872,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3995,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_335,dismissed,dismissed,dismissed,dismissed,True,True
sc_1995_insc_2,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1197,allowed,dismissed,allowed,dismissed,False,False
sc_1971_insc_78,dismissed,allowed,dismissed,allowed,False,False
sc_1990_insc_31,allowed,allowed,allowed,dismissed,True,False
in_abs_train_4908,dismissed,dismissed,dismissed,dismissed,True,True
sc_1992_insc_205,allowed,dismissed,allowed,dismissed,False,False
sc_2002_insc_119,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_388,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_796,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_168,allowed,allowed,allowed,dismissed,True,False
sc_2001_insc_66,allowed,allowed,allowed,allowed,True,True
sc_1992_insc_140,allowed,dismissed,allowed,dismissed,False,False
sc_2001_insc_295,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_128,dismissed,allowed,dismissed,allowed,False,False
sc_1968_insc_228,dismissed,dismissed,dismissed,allowed,True,False
sc_1963_insc_165,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1918,allowed,allowed,allowed,allowed,True,True
sc_2012_insc_561,allowed,allowed,allowed,allowed,True,True
sc_1996_insc_1064,dismissed,dismissed,dismissed,dismissed,True,True
sc_2018_insc_721,dismissed,dismissed,dismissed,dismissed,True,True
sc_1980_insc_59,allowed,allowed,allowed,allowed,True,True
sc_1963_insc_27,dismissed,dismissed,dismissed,dismissed,True,True
sc_2010_insc_821,dismissed,allowed,dismissed,dismissed,False,True
sc_1966_insc_216,allowed,dismissed,allowed,dismissed,False,False
sc_2021_insc_177,allowed,allowed,allowed,dismissed,True,False
sc_1967_insc_251,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_27,dismissed,dismissed,dismissed,dismissed,True,True
sc_1995_insc_349,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_771,allowed,dismissed,allowed,allowed,False,True
sc_1974_insc_247,allowed,allowed,allowed,allowed,True,True
sc_1999_insc_440,dismissed,dismissed,dismissed,dismissed,True,True
sc_1962_insc_234,allowed,allowed,allowed,allowed,True,True
sc_2006_insc_505,allowed,dismissed,allowed,dismissed,False,False
sc_1991_insc_29,allowed,allowed,allowed,allowed,True,True
sc_1983_insc_118,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_1037,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1596,allowed,allowed,allowed,dismissed,True,False
sc_1987_insc_301,allowed,allowed,allowed,allowed,True,True
sc_2018_insc_1194,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_1424,allowed,allowed,allowed,allowed,True,True
sc_2007_insc_795,dismissed,allowed,dismissed,allowed,False,False
sc_2013_insc_710,dismissed,allowed,dismissed,allowed,False,False
sc_1980_insc_127,dismissed,dismissed,dismissed,dismissed,True,True
sc_1969_insc_209,dismissed,allowed,dismissed,dismissed,False,True
sc_1992_insc_37,allowed,allowed,allowed,dismissed,True,False
sc_1970_insc_162,dismissed,dismissed,dismissed,allowed,True,False
sc_1969_insc_147,dismissed,dismissed,dismissed,dismissed,True,True
sc_2002_insc_378,allowed,allowed,allowed,allowed,True,True
in_abs_train_4117,allowed,dismissed,allowed,dismissed,False,False
sc_1960_insc_23,dismissed,dismissed,dismissed,allowed,True,False
sc_2015_insc_287,dismissed,dismissed,dismissed,allowed,True,False
sc_1963_insc_235,dismissed,dismissed,dismissed,dismissed,True,True
sc_1968_insc_206,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_517,allowed,allowed,allowed,allowed,True,True
sc_1960_insc_26,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_6780,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_900,allowed,dismissed,allowed,dismissed,False,False
sc_1991_insc_112,allowed,dismissed,allowed,allowed,False,True
in_abs_train_2089,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6026,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_292,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_475,allowed,dismissed,allowed,allowed,False,True
sc_1967_insc_47,dismissed,allowed,dismissed,dismissed,False,True
sc_2008_insc_1312,allowed,allowed,allowed,allowed,True,True
in_abs_train_6372,dismissed,allowed,dismissed,allowed,False,False
sc_2001_insc_218,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1105,allowed,dismissed,allowed,dismissed,False,False
sc_2019_insc_814,allowed,dismissed,allowed,allowed,False,True
sc_2004_insc_691,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_3449,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2286,dismissed,allowed,dismissed,allowed,False,False
sc_1995_insc_54,dismissed,allowed,dismissed,allowed,False,False
sc_1977_insc_13,allowed,allowed,allowed,allowed,True,True
in_abs_train_3497,allowed,dismissed,allowed,dismissed,False,False
sc_1993_insc_53,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_816,dismissed,dismissed,dismissed,dismissed,True,True
sc_1985_insc_198,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_514,allowed,dismissed,allowed,dismissed,False,False
sc_2003_insc_383,allowed,dismissed,allowed,allowed,False,True
sc_2015_insc_1015,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_475,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_956,dismissed,allowed,dismissed,allowed,False,False
sc_1962_insc_93,allowed,dismissed,allowed,dismissed,False,False
sc_2003_insc_75,allowed,allowed,allowed,allowed,True,True
in_abs_train_2409,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_722,allowed,allowed,allowed,allowed,True,True
sc_1967_insc_173,allowed,dismissed,allowed,dismissed,False,False
sc_1996_insc_732,dismissed,dismissed,dismissed,dismissed,True,True
sc_1970_insc_230,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_1011,allowed,allowed,allowed,allowed,True,True
sc_1974_insc_152,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3216,dismissed,allowed,dismissed,allowed,False,False
sc_1967_insc_101,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_741,dismissed,dismissed,dismissed,dismissed,True,True
sc_2001_insc_199,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_1503,allowed,dismissed,allowed,dismissed,False,False
sc_2001_insc_552,allowed,allowed,allowed,allowed,True,True
sc_2006_insc_701,allowed,allowed,allowed,dismissed,True,False
sc_1996_insc_1373,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_465,allowed,allowed,allowed,allowed,True,True
sc_1958_insc_21,allowed,dismissed,allowed,allowed,False,True
in_abs_train_3725,allowed,allowed,allowed,allowed,True,True
sc_2011_insc_429,dismissed,dismissed,dismissed,dismissed,True,True
sc_2004_insc_139,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2045,dismissed,dismissed,dismissed,allowed,True,False
sc_2007_insc_867,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_142,allowed,dismissed,allowed,allowed,False,True
sc_1986_insc_5,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_886,allowed,allowed,allowed,allowed,True,True
sc_2023_insc_474,allowed,allowed,allowed,allowed,True,True
sc_1974_insc_146,dismissed,dismissed,dismissed,allowed,True,False
sc_2008_insc_1392,dismissed,allowed,dismissed,allowed,False,False
sc_1993_insc_46,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_937,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6475,allowed,allowed,allowed,dismissed,True,False
sc_2001_insc_67,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_879,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_5655,allowed,allowed,allowed,allowed,True,True
sc_1988_insc_262,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5329,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2200,dismissed,dismissed,dismissed,dismissed,True,True
sc_1962_insc_379,dismissed,allowed,dismissed,allowed,False,False
sc_1997_insc_535,dismissed,allowed,dismissed,allowed,False,False
sc_2012_insc_432,allowed,allowed,allowed,allowed,True,True
sc_1996_insc_475,dismissed,allowed,dismissed,allowed,False,False
sc_2006_insc_1025,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_797,allowed,allowed,allowed,allowed,True,True
in_abs_train_890,allowed,dismissed,allowed,dismissed,False,False
sc_2004_insc_673,allowed,allowed,allowed,allowed,True,True
sc_2004_insc_198,allowed,dismissed,allowed,dismissed,False,False
sc_1983_insc_104,allowed,allowed,allowed,allowed,True,True
sc_2018_insc_399,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_293,dismissed,dismissed,dismissed,dismissed,True,True
sc_1978_insc_73,allowed,dismissed,allowed,dismissed,False,False
sc_2020_insc_297,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_379,allowed,dismissed,allowed,allowed,False,True
in_abs_train_6443,dismissed,dismissed,dismissed,dismissed,True,True
sc_1984_insc_63,allowed,allowed,allowed,allowed,True,True
sc_2009_insc_737,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_794,dismissed,allowed,dismissed,allowed,False,False
sc_2008_insc_1450,allowed,allowed,allowed,allowed,True,True
sc_2015_insc_335,allowed,dismissed,allowed,dismissed,False,False
sc_1975_insc_32,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_254,dismissed,allowed,dismissed,allowed,False,False
sc_1963_insc_242,dismissed,dismissed,dismissed,dismissed,True,True
sc_1964_insc_88,allowed,allowed,allowed,allowed,True,True
sc_2009_insc_405,allowed,allowed,allowed,allowed,True,True
in_abs_train_7036,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_679,allowed,dismissed,allowed,dismissed,False,False
sc_2000_insc_151,allowed,dismissed,allowed,dismissed,False,False
sc_2003_insc_249,allowed,allowed,allowed,allowed,True,True
sc_1977_insc_118,dismissed,dismissed,dismissed,dismissed,True,True
sc_2018_insc_1019,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_372,dismissed,allowed,dismissed,allowed,False,False
sc_2017_insc_461,dismissed,dismissed,dismissed,dismissed,True,True
sc_1961_insc_61,dismissed,dismissed,dismissed,dismissed,True,True
sc_1988_insc_23,allowed,dismissed,allowed,allowed,False,True
sc_1964_insc_209,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_433,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_6544,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_1110,allowed,dismissed,allowed,dismissed,False,False
