case_id,reference_outcome,pred_original_sft,reward_original_sft,R_outcome_original_sft,R_issues_original_sft,R_rules_original_sft,R_authority_original_sft,R_reasoning_original_sft,pred_sft10k,reward_sft10k,R_outcome_sft10k,R_issues_sft10k,R_rules_sft10k,R_authority_sft10k,R_reasoning_sft10k,pred_grpo,reward_grpo,R_outcome_grpo,R_issues_grpo,R_rules_grpo,R_authority_grpo,R_reasoning_grpo,original_sft_correct,sft10k_correct,grpo_correct
sc_1990_insc_62,allowed,other,0.0955,0.0,0.0,0.4,0.0,0.1,allowed,0.4775,1.0,0.0,0.4,0.0,0.5,allowed,0.6685000000000001,1.0,1.0,0.4,0.0,0.7000000000000001,False,True,True
sc_2006_insc_838,dismissed,allowed,0.14325,0.0,0.5,0.2,0.0,0.15,dismissed,0.6,1.0,0.5,0.4,0.0,0.6,dismissed,0.4775,1.0,0.0,0.4,0.0,0.5,False,True,True
sc_2008_insc_918,dismissed,allowed,0.04775,0.0,0.0,0.2,0.0,0.05,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,False,True,True
sc_1976_insc_41,dismissed,dismissed,0.4916083916083916,1.0,0.0,0.1818181818181818,0.3076923076923076,0.4916083916083916,dismissed,0.5128951048951049,1.0,0.0,0.3636363636363636,0.3076923076923076,0.5370629370629371,dismissed,0.4663376623376624,1.0,0.0,0.1818181818181818,0.2857142857142857,0.4883116883116883,True,True,True
in_abs_train_3149,allowed,other,0.2506875,0.0,1.0,0.25,0.0,0.2625,allowed,0.6326875000000002,1.0,1.0,0.25,0.0,0.6625000000000001,dismissed,0.2506875,0.0,1.0,0.25,0.0,0.2625,False,True,False
sc_2012_insc_521,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.05,0.0,0.0,0.2,0.0,0.05,allowed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_2019_insc_931,dismissed,other,0.2506875,0.0,1.0,0.25,0.0,0.2625,dismissed,0.6923750000000002,1.0,1.0,0.5,0.0,0.7250000000000001,allowed,0.2625,0.0,1.0,0.25,0.0,0.2625,False,True,False
in_abs_train_2580,dismissed,allowed,0.04775,0.0,0.0,0.2,0.0,0.05,dismissed,0.5252500000000001,1.0,0.0,0.6,0.0,0.55,dismissed,0.5,1.0,0.0,0.4,0.0,0.5,False,True,True
sc_2023_insc_965,dismissed,dismissed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,dismissed,0.5411666666666667,1.0,0.0,0.6666666666666665,0.0,0.5666666666666667,dismissed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,True,True,True
sc_2007_insc_1033,allowed,allowed,0.4338097165991903,1.0,0.0,0.1538461538461538,0.1052631578947368,0.454251012145749,allowed,0.5619807692307693,1.0,0.6666666666666666,0.1538461538461538,0.1111111111111111,0.5884615384615385,dismissed,0.0541166666666666,0.0,0.0,0.1666666666666666,0.1,0.0566666666666666,True,True,False
sc_2010_insc_513,dismissed,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,True,True,True
sc_1961_insc_147,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_2012_insc_54,dismissed,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,dismissed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,True,True,True
in_abs_train_2273,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.1333333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,dismissed,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,False,False,False
sc_2007_insc_1055,dismissed,dismissed,0.5290396825396826,1.0,0.0,0.4444444444444445,0.2857142857142857,0.553968253968254,dismissed,0.6512569444444445,1.0,0.6666666666666666,0.4444444444444445,0.25,0.6819444444444445,dismissed,0.6873015873015873,1.0,0.6666666666666666,0.4444444444444445,0.2857142857142857,0.6873015873015873,True,True,True
sc_2023_insc_551,dismissed,dismissed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,dismissed,0.45,1.0,0.0,0.2,0.0,0.45,dismissed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,True,True,True
sc_1984_insc_63,allowed,other,0.0596875,0.0,0.0,0.25,0.0,0.0625,dismissed,0.0596875,0.0,0.0,0.25,0.0,0.0625,dismissed,0.0596875,0.0,0.0,0.25,0.0,0.0625,False,False,False
sc_1980_insc_157,allowed,dismissed,0.2687179487179487,0.0,0.6666666666666666,0.4615384615384615,0.1333333333333333,0.2687179487179487,dismissed,0.2644615384615384,0.0,1.0,0.3076923076923076,0.0,0.2769230769230769,dismissed,0.3190985576923077,0.0,1.0,0.4615384615384615,0.125,0.3341346153846153,False,False,False
sc_2006_insc_854,other,dismissed,0.2228333333333333,0.0,0.6666666666666666,0.4,0.0,0.2333333333333333,dismissed,0.23875,0.0,0.5,0.6,0.0,0.25,dismissed,0.23875,0.0,0.5,0.6,0.0,0.25,False,False,False
in_abs_train_3713,dismissed,allowed,0.2430909090909091,0.0,1.0,0.0,0.3636363636363636,0.2545454545454546,dismissed,0.6781464646464648,1.0,1.0,0.2222222222222222,0.3636363636363636,0.7101010101010102,dismissed,0.6250909090909093,1.0,1.0,0.0,0.3636363636363636,0.6545454545454547,False,True,True
in_abs_train_5851,dismissed,dismissed,0.55,1.0,0.0,0.4,0.3333333333333333,0.55,dismissed,0.7046742424242426,1.0,1.0,0.3333333333333333,0.3636363636363636,0.737878787878788,dismissed,0.5295909090909091,1.0,0.0,0.4,0.3636363636363636,0.5545454545454546,True,True,True
sc_2015_insc_838,dismissed,dismissed,0.4714285714285715,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,dismissed,0.501375,1.0,0.0,0.5,0.0,0.525,allowed,0.0625,0.0,0.0,0.25,0.0,0.0625,True,True,False
sc_1996_insc_64,dismissed,allowed,0.3077222222222223,0.0,1.0,0.2222222222222222,0.4444444444444445,0.3222222222222222,dismissed,0.6472777777777778,1.0,0.5,0.4444444444444445,0.4444444444444445,0.6777777777777778,dismissed,0.7222222222222223,1.0,1.0,0.2222222222222222,0.4444444444444445,0.7222222222222223,False,True,True
sc_2012_insc_372,dismissed,other,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_2007_insc_786,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,True,True
in_abs_train_1101,dismissed,other,0.1636363636363636,0.0,0.0,0.5454545454545454,0.1818181818181818,0.1636363636363636,dismissed,0.6636363636363636,1.0,0.5,0.5454545454545454,0.1818181818181818,0.6636363636363636,dismissed,0.609090909090909,1.0,0.0,0.7272727272727273,0.1818181818181818,0.609090909090909,False,True,True
sc_2000_insc_335,allowed,other,0.2,0.0,0.0,0.5,0.5,0.2,dismissed,0.1830416666666666,0.0,0.0,0.5,0.4444444444444445,0.1916666666666666,dismissed,0.2,0.0,0.0,0.5,0.5,0.2,False,False,False
sc_1967_insc_7,dismissed,dismissed,0.5509615384615385,1.0,0.5,0.3076923076923076,0.0,0.5769230769230769,dismissed,0.6139285714285714,1.0,0.5,0.5714285714285714,0.0,0.6428571428571428,dismissed,0.624423076923077,1.0,0.5,0.6153846153846153,0.0,0.6538461538461539,True,True,True
sc_2004_insc_670,other,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0955,0.0,0.5,0.0,0.0,0.1,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_2008_insc_653,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.4,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_1973_insc_107,allowed,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,True,True
sc_2010_insc_820,other,dismissed,0.1364285714285714,0.0,0.0,0.4,0.2857142857142857,0.1428571428571428,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0697884615384615,0.0,0.0,0.2,0.1538461538461538,0.073076923076923,False,False,False
sc_2019_insc_1296,allowed,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,other,0.191,0.0,1.0,0.0,0.0,0.2,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,True,False,True
sc_2022_insc_1048,allowed,dismissed,0.0915208333333333,0.0,0.0,0.25,0.2222222222222222,0.0958333333333333,dismissed,0.0915208333333333,0.0,0.0,0.25,0.2222222222222222,0.0958333333333333,dismissed,0.0915208333333333,0.0,0.0,0.25,0.2222222222222222,0.0958333333333333,False,False,False
sc_2022_insc_1117,dismissed,allowed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.4433153409090909,1.0,0.0,0.1818181818181818,0.125,0.4642045454545455,allowed,0.0434090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,False,True,False
sc_2012_insc_593,allowed,other,0.2187011217948717,0.0,0.6666666666666666,0.3076923076923076,0.125,0.2290064102564102,other,0.2235985576923077,0.0,0.5,0.4615384615384615,0.125,0.2341346153846153,allowed,0.6007011217948718,1.0,0.6666666666666666,0.3076923076923076,0.125,0.6290064102564102,False,False,True
sc_2019_insc_526,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_2008_insc_511,allowed,dismissed,0.2016111111111111,0.0,0.5,0.4444444444444445,0.0,0.2111111111111111,dismissed,0.2334444444444444,0.0,0.6666666666666666,0.4444444444444445,0.0,0.2444444444444444,dismissed,0.2334444444444444,0.0,0.6666666666666666,0.4444444444444445,0.0,0.2444444444444444,False,False,False
sc_2008_insc_761,allowed,other,0.05,0.0,0.0,0.2,0.0,0.05,dismissed,0.05,0.0,0.0,0.2,0.0,0.05,dismissed,0.04775,0.0,0.0,0.2,0.0,0.05,False,False,False
sc_2023_insc_318,dismissed,dismissed,0.4161071428571429,1.0,0.0,0.1428571428571428,0.0,0.4357142857142857,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,True,False,True
sc_2003_insc_661,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1997_insc_725,other,other,0.5009803921568627,1.0,0.0,0.3333333333333333,0.1176470588235294,0.5009803921568627,dismissed,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,dismissed,0.0416666666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,True,False,False
in_abs_train_3816,dismissed,allowed,0.3085384615384616,0.0,1.0,0.3076923076923076,0.3076923076923076,0.3230769230769231,allowed,0.2197802197802197,0.0,0.5,0.3076923076923076,0.2857142857142857,0.2197802197802197,allowed,0.3085384615384616,0.0,1.0,0.3076923076923076,0.3076923076923076,0.3230769230769231,False,False,False
sc_1969_insc_47,dismissed,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_1987_insc_23,dismissed,dismissed,0.6650272727272728,1.0,0.8,0.5454545454545454,0.0,0.6963636363636364,allowed,0.2500363636363636,0.0,0.4,0.7272727272727273,0.0,0.2618181818181818,dismissed,0.6963636363636364,1.0,0.8,0.5454545454545454,0.0,0.6963636363636364,True,False,True
in_abs_train_4649,allowed,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,True,True
in_abs_train_1861,other,other,0.507008080155139,1.0,0.2857142857142857,0.1538461538461538,0.2352941176470588,0.5308985132514544,other,0.4937664835164836,1.0,0.2857142857142857,0.1538461538461538,0.1428571428571428,0.5170329670329671,allowed,0.125008080155139,0.0,0.2857142857142857,0.1538461538461538,0.2352941176470588,0.1308985132514544,True,True,False
sc_2010_insc_794,dismissed,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.6000000000000001,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.4416875,1.0,0.0,0.25,0.0,0.4625,True,True,True
sc_2017_insc_378,allowed,other,0.191,0.0,1.0,0.0,0.0,0.2,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,False,False,False
sc_2017_insc_1291,allowed,other,0.1364285714285714,0.0,0.0,0.5714285714285715,0.0,0.1428571428571428,allowed,0.7094285714285716,1.0,1.0,0.5714285714285715,0.0,0.742857142857143,allowed,0.5428571428571429,1.0,0.0,0.5714285714285715,0.0,0.5428571428571429,False,True,True
sc_2007_insc_642,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_2020_insc_410,allowed,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,False,False,False
sc_1995_insc_156,dismissed,allowed,0.125,0.0,0.0,0.5,0.0,0.125,dismissed,0.5071428571428571,1.0,0.0,0.4285714285714285,0.0,0.5071428571428571,dismissed,0.525,1.0,0.0,0.5,0.0,0.525,False,True,True
sc_2013_insc_307,other,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.1061111111111111,0.0,0.0,0.4444444444444445,0.0,0.1111111111111111,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_2001_insc_443,dismissed,other,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,allowed,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,allowed,0.1333333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,False,False,False
sc_2015_insc_769,allowed,dismissed,0.3762121212121212,0.0,1.0,0.6666666666666665,0.1818181818181818,0.3939393939393939,dismissed,0.2701010101010102,0.0,1.0,0.2222222222222222,0.1818181818181818,0.2828282828282829,dismissed,0.3762121212121212,0.0,1.0,0.6666666666666665,0.1818181818181818,0.3939393939393939,False,False,False
in_abs_train_2107,dismissed,allowed,0.2314285714285714,0.0,0.8,0.2857142857142857,0.0,0.2314285714285714,dismissed,0.5466666666666667,1.0,0.4,0.2666666666666666,0.0,0.5466666666666667,dismissed,0.6671428571428571,1.0,0.8,0.4285714285714285,0.0,0.6671428571428571,False,True,True
sc_1994_insc_395,allowed,dismissed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,False,False,False
sc_2004_insc_202,dismissed,other,0.0682142857142857,0.0,0.0,0.2,0.1428571428571428,0.0714285714285714,allowed,0.2114642857142857,0.0,0.5,0.4,0.1428571428571428,0.2214285714285714,allowed,0.0682142857142857,0.0,0.0,0.2,0.1428571428571428,0.0714285714285714,False,False,False
sc_1972_insc_241,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,False,False,False
sc_1987_insc_139,dismissed,allowed,0.1024454545454545,0.0,0.4,0.0,0.1818181818181818,0.1072727272727272,dismissed,0.5321954545454546,1.0,0.4,0.2,0.1818181818181818,0.5572727272727273,dismissed,0.56,1.0,0.4,0.2,0.2,0.56,False,True,True
sc_2017_insc_1240,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.4416875,1.0,0.0,0.25,0.0,0.4625,allowed,0.4625,1.0,0.0,0.25,0.0,0.4625,True,True,True
in_abs_train_6026,dismissed,dismissed,0.5305555555555557,1.0,0.5,0.2222222222222222,0.0,0.5555555555555556,dismissed,0.5305555555555557,1.0,0.5,0.2222222222222222,0.0,0.5555555555555556,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,True,True
sc_2015_insc_166,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,allowed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_2022_insc_75,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1994_insc_617,dismissed,allowed,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,allowed,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,dismissed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,False,False,True
sc_1993_insc_172,other,other,0.4458733766233766,1.0,0.0,0.1818181818181818,0.1428571428571428,0.4668831168831169,dismissed,0.0654475524475524,0.0,0.0,0.1818181818181818,0.1538461538461538,0.0685314685314685,dismissed,0.0204642857142857,0.0,0.0,0.0,0.1428571428571428,0.0214285714285714,True,False,False
sc_2008_insc_1176,dismissed,other,0.15,0.0,0.5,0.2,0.0,0.15,dismissed,0.55,1.0,0.5,0.2,0.0,0.55,dismissed,0.55,1.0,0.5,0.2,0.0,0.55,False,True,True
sc_2019_insc_672,other,other,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,other,0.4,1.0,0.0,0.0,0.0,0.4,allowed,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,True,True,False
sc_2002_insc_310,other,other,0.6000000000000001,1.0,1.0,0.0,0.0,0.6000000000000001,other,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,True,True,False
sc_2009_insc_579,allowed,allowed,0.4833333333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,allowed,0.4833333333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,allowed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,True,True,True
sc_2021_insc_330,dismissed,other,0.04775,0.0,0.0,0.2,0.0,0.05,dismissed,0.6207500000000001,1.0,1.0,0.2,0.0,0.6500000000000001,allowed,0.05,0.0,0.0,0.2,0.0,0.05,False,True,False
sc_1969_insc_85,dismissed,dismissed,0.6416666666666667,1.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.6416666666666667,allowed,0.1034583333333333,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1083333333333333,dismissed,0.6,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.6,True,False,True
sc_1964_insc_187,dismissed,other,0.3700625,0.0,1.0,0.75,0.0,0.3875,dismissed,0.7520625000000002,1.0,1.0,0.75,0.0,0.7875000000000001,dismissed,0.7520625000000002,1.0,1.0,0.75,0.0,0.7875000000000001,False,True,True
sc_2009_insc_968,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,False,False,True
in_abs_train_3171,dismissed,allowed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.4454545454545455,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,False,True,True
sc_1986_insc_269,dismissed,other,0.0795833333333333,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,dismissed,0.501375,1.0,0.0,0.5,0.0,0.525,dismissed,0.4833333333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,False,True,True
sc_2008_insc_618,dismissed,allowed,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,allowed,0.195547619047619,0.0,0.6666666666666666,0.2857142857142857,0.0,0.2047619047619047,allowed,0.1333333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,False,False,False
sc_2008_insc_1077,dismissed,dismissed,0.549125,1.0,0.6666666666666666,0.1666666666666666,0.0,0.575,dismissed,0.5093333333333334,1.0,0.6666666666666666,0.0,0.0,0.5333333333333333,dismissed,0.575,1.0,0.6666666666666666,0.1666666666666666,0.0,0.575,True,True,True
sc_1997_insc_682,dismissed,other,0.23875,0.0,1.0,0.2,0.0,0.25,dismissed,0.616409090909091,1.0,1.0,0.1818181818181818,0.0,0.6454545454545455,dismissed,0.616409090909091,1.0,1.0,0.1818181818181818,0.0,0.6454545454545455,False,True,True
sc_2022_insc_753,allowed,allowed,0.6260555555555557,1.0,1.0,0.2222222222222222,0.0,0.6555555555555557,allowed,0.7111111111111112,1.0,1.0,0.4444444444444445,0.0,0.7111111111111112,dismissed,0.2440555555555556,0.0,1.0,0.2222222222222222,0.0,0.2555555555555556,True,True,False
sc_2005_insc_365,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,False,True,False
sc_1964_insc_57,dismissed,other,0.0875416666666666,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0916666666666666,dismissed,0.482275,1.0,0.4,0.0,0.1666666666666666,0.505,unknown,0.0,0.0,0.3333333333333333,0.0,0.074074074074074,0.0777777777777777,False,True,False
sc_2001_insc_21,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_2018_insc_1195,other,dismissed,0.1091428571428571,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1142857142857143,dismissed,0.1142857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1142857142857143,dismissed,0.1142857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1142857142857143,False,False,False
sc_1958_insc_87,dismissed,dismissed,0.453625,1.0,0.0,0.2,0.1666666666666666,0.475,dismissed,0.475,1.0,0.0,0.2,0.1666666666666666,0.475,dismissed,0.475,1.0,0.0,0.2,0.1666666666666666,0.475,True,True,True
in_abs_train_575,dismissed,other,0.0955,0.0,0.0,0.4,0.0,0.1,dismissed,0.4775,1.0,0.0,0.4,0.0,0.5,allowed,0.0955,0.0,0.0,0.4,0.0,0.1,False,True,False
sc_1992_insc_77,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_1997_insc_535,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,True,True,True
sc_2006_insc_132,allowed,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,False,True
sc_2015_insc_135,allowed,other,0.0434090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,other,0.2344090909090909,0.0,1.0,0.1818181818181818,0.0,0.2454545454545454,allowed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,False,False,True
sc_1996_insc_971,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,allowed,0.2,0.0,1.0,0.0,0.0,0.2,False,True,False
sc_2007_insc_777,other,other,0.4454545454545455,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.0454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,True,False,False
sc_2016_insc_509,dismissed,allowed,0.0596875,0.0,0.0,0.25,0.0,0.0625,allowed,0.0596875,0.0,0.0,0.25,0.0,0.0625,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_2017_insc_773,allowed,allowed,0.6439015151515153,1.0,0.6666666666666666,0.3636363636363636,0.3333333333333333,0.6742424242424243,dismissed,0.2582284382284383,0.0,0.6666666666666666,0.3636363636363636,0.3076923076923076,0.2703962703962704,dismissed,0.2619015151515151,0.0,0.6666666666666666,0.3636363636363636,0.3333333333333333,0.2742424242424242,True,False,False
sc_2000_insc_289,dismissed,other,0.119375,0.0,0.0,0.5,0.0,0.125,allowed,0.119375,0.0,0.0,0.5,0.0,0.125,allowed,0.119375,0.0,0.0,0.5,0.0,0.125,False,False,False
sc_1965_insc_297,dismissed,allowed,0.2448717948717948,0.0,0.6666666666666666,0.4,0.1538461538461538,0.2564102564102564,dismissed,0.4995384615384616,1.0,0.0,0.4,0.1538461538461538,0.5230769230769231,allowed,0.310375,0.0,1.0,0.4,0.1666666666666666,0.325,False,True,False
